"activity" "subject" "avg_tBodyAcc_mean" "avg_tBodyAcc_std" "avg_tGravityAcc_mean" "avg_tGravityAcc_std" "avg_tBodyAccJerk_mean" "avg_tBodyAccJerk_std" "avg_tBodyGyro_mean" "avg_tBodyGyro_std" "avg_tBodyGyroJerk_mean" "avg_tBodyGyroJerk_std" "avg_tBodyAccMag_mean" "avg_tBodyAccMag_std" "avg_tGravityAccMag_mean" "avg_tGravityAccMag_std" "avg_tBodyAccJerkMag_mean" "avg_tBodyAccJerkMag_std" "avg_tBodyGyroMag_mean" "avg_tBodyGyroMag_std" "avg_tBodyGyroJerkMag_mean" "avg_tBodyGyroJerkMag_std" "avg_fBodyAcc_mean" "avg_fBodyAcc_std" "avg_fBodyAccJerk_mean" "avg_fBodyAccJerk_std" "avg_fBodyGyro_mean" "avg_fBodyGyro_std" "avg_fBodyAccMag_mean" "avg_fBodyAccMag_std" "avg_fBodyBodyAccJerkMag_mean" "avg_fBodyBodyAccJerkMag_std" "avg_fBodyBodyGyroMag_mean" "avg_fBodyBodyGyroMag_std" "avg_fBodyBodyGyroJerkMag_mean" "avg_fBodyBodyGyroJerkMag_std"
"WALKING_DOWNSTAIRS" 6 -0.107209356208333 -0.320204232520417 -0.00307981704708333 -0.934378766458333 -0.00932470617291667 -0.336817322270833 0.0870012595210417 -0.0940797929729167 -0.0372228650416667 0.193206498960417 0.333754731458333 0.373611914166667 0.333754731458333 0.373611914166667 0.10384507225 0.209502174375 0.0142677821595833 -0.0426276750979167 -0.0829366854166667 -0.111228416159583 -0.277602590916667 -0.4060143105 -0.283086205125 -0.389057047125 0.15284524938125 -0.275667262770833 0.395958034583333 0.1446227570625 0.243834258785417 0.15480886140625 -0.0143735434 -0.242353857320833 -0.132705384364583 -0.145733545496458
"WALKING_DOWNSTAIRS" 7 -0.096938308587234 -0.0636402447755319 -0.154935538544681 -0.92875646893617 -0.0160390392510638 -0.347107758021277 0.116894769042766 -0.401051415531915 -0.0789469342553192 -0.425200371553192 0.0198795285851064 0.214544028088723 0.0198795285851064 0.214544028088723 -0.170319619372979 0.0901836280510638 -0.18874081887234 -0.259751603446809 -0.399229959148936 -0.29477867693617 -0.139216222106383 -0.100121492529787 -0.296494902765957 -0.397774503468085 -0.299600267680851 -0.495120053191489 0.218911066191489 0.0214440976893617 0.067389886106383 0.107856840302128 -0.255045057404255 -0.396909651702128 -0.289096677191489 -0.353544695678723
"WALKING_DOWNSTAIRS" 8 -0.107598135394737 0.1337170395 -0.141817934963684 -0.897190012631579 -0.0394356157631579 -0.0135136269 0.114143855152368 -0.129565242710526 -0.0867903297078947 -0.1896044435 0.176599311818421 0.131337867236842 0.176599311818421 0.131337867236842 0.262628490268421 0.2534082561 0.0993429744078947 -0.0466291872078947 -0.126189142894737 -0.157484866842105 0.159589756534211 0.0214914840105263 0.0586096890447368 -0.0846674186842105 0.0277498065176316 -0.268253406210526 0.301626757315789 -0.156141093578947 0.331528459921053 0.134734731236842 -0.00036272967368421 -0.255590314210526 -0.125179586744737 -0.26298447
"WALKING_DOWNSTAIRS" 9 -0.0910278793952381 -0.00771530035714285 -0.082276174942619 -0.876641297380952 0.00262568854761905 -0.359513362761905 0.116804400690476 -0.279685150191905 -0.0678080598785714 -0.417239550952381 0.145886357935714 0.265120131365238 0.145886357935714 0.265120131365238 -0.16237608927619 0.039907818552381 -0.168921400633333 -0.322331464761905 -0.469028434047619 -0.455855425238095 -0.103705822657857 -0.0349494927142857 -0.293677789595238 -0.425377408333333 -0.250686586719048 -0.356561471714286 0.222203941 0.0888671674047619 0.00716877883571429 0.0705526138333333 -0.347540226666667 -0.424170737142857 -0.463172053809524 -0.485158906904762
"WALKING_DOWNSTAIRS" 10 -0.110848597247368 -0.183557562032895 0.0418715409263158 -0.902085224736842 0.000152617173684209 -0.318188417289474 0.0724433685578947 -0.0353021837 -0.0720413112078947 -0.227137389605263 0.250843769394737 0.156998205421053 0.250843769394737 0.156998205421053 0.0507010228431579 0.110877231263158 -0.0238468037578947 -0.280382850552632 -0.401854311315789 -0.494105756315789 -0.157728357742105 -0.268686170263158 -0.240679035428947 -0.396147929736842 0.0391366814342105 -0.1503916379 0.220115703368421 -0.0616742840815789 0.156978047052632 0.0380266696789474 -0.312347510289474 -0.387780104447368 -0.484196484736842 -0.544988519210526
"WALKING_DOWNSTAIRS" 11 -0.111070149978261 -0.324026938043478 0.132371684891304 -0.925814906086956 -0.0225208905847826 -0.579710482173913 0.057524457376087 -0.318959594782609 -0.0373048405934783 -0.480559152608696 0.126227657258696 0.0507743652521739 0.126227657258696 0.0507743652521739 -0.198206139934783 -0.127017223413043 -0.19788336026087 -0.339349828493478 -0.599294760652174 -0.677750588478261 -0.377624755652174 -0.348626581521739 -0.530225529130435 -0.628902742826087 -0.273459111956522 -0.397220471086957 0.0902807576630435 -0.137123060369565 -0.097454996626087 -0.173661753717391 -0.456170108913043 -0.380559426947826 -0.668340527608696 -0.714229669347826
"WALKING_DOWNSTAIRS" 12 -0.10955593226087 -0.425017413478261 -0.0561050624630435 -0.935399348043478 0.00485262425869565 -0.498655793478261 0.0895434978391304 -0.337806681456522 -0.0653239980021739 -0.365232197456522 0.0183139429630435 0.0972608274652174 0.0183139429630435 0.0972608274652174 -0.107091019565217 0.0655781271934783 -0.213351510686957 -0.32045862629 -0.442831079130435 -0.452449935 -0.402121221521739 -0.48739012673913 -0.451614324565217 -0.544461425869565 -0.212767364326087 -0.448512990434783 0.148017269434783 -0.105124972078261 0.0769968373 0.0420631251108696 -0.344938419969565 -0.423553971956522 -0.458227490826087 -0.486780424347826
"WALKING_DOWNSTAIRS" 13 -0.101993941531915 -0.158333146191489 -0.0950820341687234 -0.893962984042553 -0.0252977670276596 -0.31704660987234 0.111284239655957 -0.322774082765957 -0.0512020476 -0.367089485595745 -0.0294634299553191 -0.0156098198829787 -0.0294634299553191 -0.0156098198829787 -0.127926051502128 -0.0433959844 -0.102114480531915 -0.236762631468085 -0.323552439276596 -0.27649151037234 -0.151178724793617 -0.233315176510213 -0.276138039897872 -0.356579475531915 -0.212906662531915 -0.427008254255319 0.0528791880659574 -0.210912766382979 -0.0282156656914894 -0.0709893839055319 -0.206121707212766 -0.400560061212766 -0.266399903210638 -0.343094861202128
"WALKING_DOWNSTAIRS" 14 -0.0928330165533333 0.451576075111111 -0.392555882222222 -0.879565316666667 0.0104952601188889 -0.133634060621778 0.0353344537555556 0.356198597177778 -0.0615978795422222 0.0913857550044444 0.185537706866667 0.428405922622222 0.185537706866667 0.428405922622222 0.0353601375466667 0.194708838913556 0.166340011842444 -0.0665144570666667 -0.275120883488889 -0.274744003577778 0.280735952206667 0.427563832371111 -0.0248789805888889 -0.244857128202222 0.492414379822222 0.182794696328889 0.471905155133333 0.178684580868889 0.186223478065556 0.194263424111111 -0.0787568406777778 -0.223927430580444 -0.254747132274667 -0.356849425488889
"WALKING_DOWNSTAIRS" 15 -0.110526066428571 -0.281982181666667 0.0788822410992857 -0.93400831 -0.0100212901547619 -0.404005582309524 0.0711758197607143 -0.250648085714286 -0.0339213064857143 -0.394542240714286 0.320449387166667 0.353204008095238 0.320449387166667 0.353204008095238 -0.0372666071540476 0.159631710516667 -0.121686320740476 -0.284249712071429 -0.509466648095238 -0.563640131190476 -0.259812204547619 -0.357407559285714 -0.345376541261905 -0.461599141904762 -0.18319480152381 -0.3436733 0.331150229285714 0.153124178119048 0.158413334683333 0.1505077506 -0.373898631190476 -0.34938720602381 -0.565396130714286 -0.593472444285714
"WALKING_DOWNSTAIRS" 16 -0.119873705148936 0.0114353944787234 -0.225382496382979 -0.910588943191489 -0.029312256293617 -0.303381582831915 0.0835380057 -0.444636334893617 -0.0612136932929787 -0.540633469361702 0.191079793587447 0.119183740638298 0.191079793587447 0.119183740638298 -0.165908810808511 -0.0783498875595745 -0.309820427234043 -0.422315316808511 -0.590896636382979 -0.595822214468085 -0.04769426376 -0.0379716239787234 -0.241974080021277 -0.36402669587234 -0.375000625531915 -0.521100818723404 0.114032088546809 -0.0534137179170213 -0.0745659082223404 -0.0919623368021277 -0.488253939574468 -0.479939845914894 -0.58966315 -0.633479804680851
"WALKING_DOWNSTAIRS" 17 -0.0892432745173913 -0.231064156615217 -0.160962985956522 -0.901097766521739 -0.00939838078195652 -0.536331570652174 0.0162878745776087 -0.468462984347826 -0.0582518846641304 -0.542770646521739 0.148951103536087 0.0914076757326087 0.148951103536087 0.0914076757326087 -0.221631694184783 -0.206576683876087 -0.232641763307609 -0.352687281086957 -0.540325787826087 -0.592319490869565 -0.3180818605 -0.245413541641304 -0.498668458043478 -0.573043711086957 -0.403380386086957 -0.540949520217391 0.0580680522108696 -0.0618876767130435 -0.188680399771739 -0.236538515947826 -0.40943875826087 -0.428868687826087 -0.57734888 -0.643399203913044
"WALKING_DOWNSTAIRS" 18 -0.1033908092 -0.418610127454545 -0.0493636733454545 -0.921661749636364 -0.01417699182 -0.651246664909091 0.0987471683127273 -0.483658260727273 -0.0570591813909091 -0.605655411090909 -0.293531973636364 -0.229934247036364 -0.293531973636364 -0.229934247036364 -0.466516044 -0.3825173332 -0.381022814727273 -0.507995478327273 -0.701663073636364 -0.744159518909091 -0.505824358 -0.418258649818182 -0.622135895090909 -0.678751080363636 -0.447030699454545 -0.543996110545454 -0.241973534781818 -0.344299434181818 -0.3833987134 -0.386565072363636 -0.604735414363636 -0.533844932145455 -0.744236045090909 -0.763430801654545
"WALKING_DOWNSTAIRS" 19 -0.133695240660974 0.049322451025641 -0.126146868942821 -0.899363131794872 -0.00955202497435897 -0.0200111148717949 0.163962510807692 -0.0314083457948718 -0.0545565563487179 0.116646170221282 0.644604325128205 0.413472376589744 0.644604325128205 0.413472376589744 0.434490400974359 0.450612065720513 0.418004608615385 0.237821231894872 0.0875816618205128 -0.0438985022538462 0.110659220744872 -0.0783635041538461 0.0595905768717949 -0.0983930104846154 0.210673073192308 -0.215892226769231 0.586637550769231 0.0828630624102564 0.538404846128205 0.316346415348718 0.203979764835897 0.0320366671179487 -0.0229045295641026 -0.143254547512821
"WALKING_DOWNSTAIRS" 20 -0.104602925937778 -0.160938536488889 -0.0282591579777778 -0.919693532888889 -0.00253482149777778 -0.381503405466667 0.103900480541333 0.159723529622222 -0.061531283 0.00307854550222222 0.221851587933333 0.172636361444444 0.221851587933333 0.172636361444444 -0.0612699838466667 0.0467185842571111 0.0938419436933333 -0.0305762438706667 -0.268183423577778 -0.275591880382222 -0.188098811986667 -0.213916756933333 -0.356220245355556 -0.405294896466667 0.257037841093333 0.0183050845333333 0.151887747217778 0.000242174637777778 0.0137917152644444 0.0790379799133333 -0.100566103524444 -0.151681987177778 -0.311668472555556 -0.281657285946667
"WALKING_DOWNSTAIRS" 21 -0.09816866218 -0.0717893558666667 -0.187870253333333 -0.916324556888889 -0.0125551085533333 -0.246061882112444 0.148610020955556 -0.349759493777778 -0.0788436473888889 -0.428337693333333 0.245771699004444 0.264341903711111 0.245771699004444 0.264341903711111 -0.0802241799933333 0.0952339404955556 -0.184850019535556 -0.388420328666667 -0.452828682444444 -0.509130858444444 -0.0769713066866667 -0.145081705591111 -0.196838264546667 -0.293237567085333 -0.238221682666667 -0.450772139111111 0.239895893822222 0.0791271386644444 0.112442619741778 0.06320531452 -0.406392284444444 -0.484489974222222 -0.490804948444444 -0.571666834444444
"WALKING_DOWNSTAIRS" 22 -0.1074157796 -0.325722718055556 0.0412987957222222 -0.906594023333333 0.0112499015 -0.477806646111111 0.0500708760555556 -0.280417950555556 -0.0481460161016667 -0.358762129444444 0.330999221944444 0.133267478527222 0.330999221944444 0.133267478527222 -0.0179784626888889 -0.0337640982530556 -0.161333309783333 -0.263921983758333 -0.459579670833333 -0.617659355833333 -0.322795653888889 -0.383242679444444 -0.419534253611111 -0.535893778333333 -0.194915698805556 -0.377319033611111 0.155526858911111 -0.0575202606055556 0.0224783539805556 -0.118530349166667 -0.338417326388889 -0.341863671805556 -0.583510518055556 -0.697451438611111
"WALKING_DOWNSTAIRS" 23 -0.0988123712574074 0.229898742944444 -0.153671532259259 -0.905888257592593 -0.000982717101851849 0.0310157077775926 0.0953602497222222 -0.208702488240741 -0.0293255016148148 -0.36786963962963 0.127211137694444 0.230363964351852 0.127211137694444 0.230363964351852 0.112982475627778 0.292087200087037 0.0390915481555556 0.0539972903222222 -0.0463117766203704 0.0594908483888889 0.280518877574074 0.0947940973814815 0.157775692377778 -0.09851956305 -0.141266888477778 -0.305896699222222 0.364829993351852 -0.0453930349148148 0.335009724333333 0.2244805035 0.150825734842593 -0.218930425944444 0.0746754643666667 -0.0398573780185185
"WALKING_DOWNSTAIRS" 24 -0.104818820272727 -0.205566380745455 -0.140123155018182 -0.942207718727273 -0.00846915857363636 -0.290239376563636 0.111973650603636 -0.491077244909091 -0.0412055411490909 -0.478690941272727 -0.0737699163072727 -0.0224839122854545 -0.0737699163072727 -0.0224839122854545 -0.263106944836364 -0.143501970018182 -0.304965806363636 -0.3636948774 -0.497152238363636 -0.459159852363636 -0.173825083587273 -0.291553822381818 -0.250000183381818 -0.328569968545455 -0.396286646363636 -0.573281905454545 -0.0231701626603636 -0.175291708678182 -0.200830137109091 -0.0827554911536364 -0.374298686727273 -0.470147270181818 -0.474449925818182 -0.478030486181818
"WALKING_DOWNSTAIRS" 25 -0.107192376965517 -0.457972381896552 0.21879595837931 -0.92619169637931 -0.0113348791672414 -0.711494695517241 0.0980750249310345 -0.443780454482759 -0.0642078122381035 -0.599481997931035 -0.22010859462069 -0.259465249913793 -0.22010859462069 -0.259465249913793 -0.50048333137931 -0.482976929827586 -0.216082565601724 -0.38216092137931 -0.664713625172414 -0.67960595137931 -0.556097089137931 -0.449465441724138 -0.686843959310345 -0.734990064137931 -0.410311447586207 -0.506738306724138 -0.288154787517241 -0.359437080103448 -0.471642111551724 -0.502224768103448 -0.485763582068966 -0.423707329706897 -0.687034281206897 -0.693032409137931
"WALKING_DOWNSTAIRS" 26 -0.1064396194 -0.284807676 0.1539063202 -0.9330817682 -0.01189114264 -0.3793359516 0.082221399603 -0.3320502392 -0.05105874094 -0.3589516378 0.114379383742 0.14700167906 0.114379383742 0.14700167906 -0.1488562664 -0.111303956316 -0.23531462282 -0.296158291686 -0.4187798104 -0.463140795 -0.2796400557 -0.3466485178 -0.3601146078 -0.3967016908 -0.22138882542 -0.434482187 0.075101684668 0.005749436614 -0.15317202912 -0.067941075972 -0.3345099466 -0.39299065312 -0.4722007526 -0.4894973794
"WALKING_DOWNSTAIRS" 27 -0.112837694688636 -0.240040783340909 -0.140047614122727 -0.920921521590909 -0.00985034750909091 -0.409310918409091 0.152695027609091 -0.257846157386364 -0.0621043700545455 -0.307268262272727 0.108071382861364 0.121176277863636 0.108071382861364 0.121176277863636 -0.115421210625 -0.0386367422818182 -0.164783206536364 -0.307952089840909 -0.440546586136364 -0.465807533547727 -0.241600361090909 -0.303090701863636 -0.343626396295455 -0.474755492045455 -0.144904904113636 -0.367816046590909 0.149816459227273 -0.071212004425 0.010857564025 -0.113625944990909 -0.359113724772727 -0.397984195568182 -0.46777776875 -0.502831373477273
"WALKING_DOWNSTAIRS" 28 -0.10858897408913 -0.341031811521739 -0.121477255782609 -0.91705975 0.00123950141304348 -0.427053261304348 0.138622425584783 -0.307025006304348 -0.077617393146087 -0.336212734130435 0.104359216580435 0.135465563932609 0.104359216580435 0.135465563932609 -0.0707560279130435 -0.0418872609934783 -0.068246324026087 -0.22448414468913 -0.340417305565217 -0.407132335434783 -0.308161634195652 -0.416940283043478 -0.365287434717391 -0.48848835173913 -0.184392337071739 -0.416505886304348 0.188840007695652 -0.074058597676087 -0.0128823827326087 -0.0883598523695652 -0.223354793921739 -0.362903836717391 -0.396720714347826 -0.464722244347826
"WALKING_DOWNSTAIRS" 29 -0.0981339984895833 -0.223177999879167 0.0919650454166667 -0.869300904791667 -0.0140642983104167 -0.478764185 0.0822244074666667 -0.311122615416667 -0.0359648430270833 -0.379769406458333 0.103705165666667 0.1344811501875 0.103705165666667 0.1344811501875 -0.138637624454167 -0.0307693372041667 -0.122968108816667 -0.26740979843125 -0.539174456458333 -0.59705704875 -0.266692150208333 -0.262073242045833 -0.411173451875 -0.547320886875 -0.199225894479167 -0.416165845833333 0.115973968158333 -0.0330868111229167 0.000448896304791667 -0.0797714324854167 -0.381459881875 -0.323024575098542 -0.596578626041667 -0.626675982083333
"WALKING_DOWNSTAIRS" 30 -0.0999781422322581 -0.217275690290323 0.0288081674653226 -0.87766706 -0.0118301423032258 -0.467070153387097 0.0895767797064516 -0.29537036283871 -0.0543595229322581 -0.498882854032258 -0.0373901122469355 -0.0135771208822581 -0.0373901122469355 -0.0135771208822581 -0.293738801622581 -0.125283184512903 -0.095537320533871 -0.208267542032258 -0.574337006451613 -0.617662073548387 -0.25806736666129 -0.257393372287097 -0.399688694032258 -0.535515048387097 -0.263720763854839 -0.371541476129032 0.00410151034354839 -0.178535173268548 -0.125961400367742 -0.133124304612577 -0.356772347348871 -0.252361882572581 -0.617578814032258 -0.645503942419355
"WALKING_UPSTAIRS" 1 -0.0973020020943396 -0.0194792388471698 -0.075402939754717 -0.912379410377358 -0.0455625449113208 -0.706593530943396 0.0583595463981132 -0.50716867490566 -0.0407125527654717 -0.606332002264151 -0.129927630735849 -0.324970929245283 -0.129927630735849 -0.324970929245283 -0.466503446226415 -0.478991622075472 -0.126735589969811 -0.14861931805283 -0.59488286509434 -0.648553044339623 -0.433349702075472 0.0859565543849057 -0.685474353962264 -0.726040200754717 -0.453597213018868 -0.57170784 -0.352395944716981 -0.416260101509434 -0.44265216245283 -0.533059853773585 -0.325961457396226 -0.182985518264151 -0.634665082075472 -0.693930521509434
"WALKING_UPSTAIRS" 2 -0.152513899520833 -0.112121021220833 -0.195888238891667 -0.878004056875 0.01948143925 -0.5737463525 0.0688374021666667 -0.163995791679167 -0.0445157481625 -0.467595961041667 -0.107322679520833 -0.205977045295833 -0.107322679520833 -0.205977045295833 -0.321268911041667 -0.21738939458125 -0.219713472958333 -0.377532167604167 -0.572816438541667 -0.597291719166667 -0.281001986202083 -0.09454497643125 -0.522728063333333 -0.625090981458333 -0.248601122 -0.218072471479167 -0.14531853915625 -0.36672824375 -0.189511136902083 -0.2604238389625 -0.450612184791667 -0.438620401875 -0.60079849625 -0.621820202916667
"WALKING_UPSTAIRS" 3 -0.110064863437288 -0.369754604067797 -0.162943955254237 -0.909469675084746 0.0208205538101695 -0.708551711864407 0.0215603697 -0.492327305084746 -0.0498180874305085 -0.573433947627119 -0.184014895 -0.333597432542373 -0.184014895 -0.333597432542373 -0.436901159491525 -0.439020591694915 -0.347321812220339 -0.408886653186441 -0.658861401355932 -0.718028040338983 -0.504494528474576 -0.350797226271186 -0.677314534067797 -0.738705863898305 -0.431503361525424 -0.561097649661017 -0.315866079491525 -0.447994369152542 -0.412920898474576 -0.48060920220339 -0.514211583728814 -0.445181802430508 -0.716877778644068 -0.740033436271186
"WALKING_UPSTAIRS" 4 -0.114219455519231 -0.372137777692308 0.0841675382884615 -0.919619453269231 0.00340280836730769 -0.726495311923077 0.0843753843384615 -0.360811047884615 -0.0722496260807692 -0.556236584807692 -0.153703935357692 -0.212012300480769 -0.153703935357692 -0.212012300480769 -0.400922254807692 -0.437261477884615 -0.299779407884615 -0.510974134423077 -0.686978374423077 -0.755270457692308 -0.524655722692308 -0.345109817692308 -0.690106934230769 -0.762772175 -0.350765737115385 -0.424533512307692 -0.276825498230769 -0.301005898461538 -0.397406285 -0.497324087307692 -0.575794072115385 -0.552489628846154 -0.740749226346154 -0.794209483076923
"WALKING_UPSTAIRS" 5 -0.107471453914894 -0.308938978787234 -0.0232035364248936 -0.92141958 -0.025590953282766 -0.63836903212766 0.0424442819489362 -0.26545133312766 -0.0534895401 -0.282154378489362 0.0435562021989362 -0.136736383765957 0.0435562021989362 -0.136736383765957 -0.247403476914894 -0.310186545957447 -0.235516929306383 -0.354687870212766 -0.47348816787234 -0.557988065531915 -0.457470676808511 -0.28925665906383 -0.606717464680851 -0.668825711276596 -0.139801393244681 -0.380378006808511 -0.169261525 -0.254091927148936 -0.264674938957447 -0.378616675957447 -0.392564530851064 -0.440445051914894 -0.571344138723404 -0.572485019787234
"WALKING_UPSTAIRS" 6 -0.122082438784314 -0.353519514896078 -0.0184608964392157 -0.906196352156863 -0.00237816579411765 -0.560830688235294 0.0664234025976471 -0.18390018167451 -0.0576800048435294 -0.170814790834118 0.0177790974433333 -0.0791508842176471 0.0177790974433333 -0.0791508842176471 -0.207379799254902 -0.169970363039216 -0.12912124415098 -0.199893710196078 -0.342895367921569 -0.440079851313725 -0.42724809972549 -0.36587418445098 -0.549314615882353 -0.571673957058824 -0.0464142110215686 -0.309998085098039 -0.0819479396203922 -0.222161433666667 -0.169868234496078 -0.177734840922353 -0.230627015078431 -0.318173892545098 -0.45923633377451 -0.455937719019608
"WALKING_UPSTAIRS" 7 -0.143769688803922 -0.145665025639216 -0.403599709607843 -0.881675909607843 -7.4519666666666e-05 -0.60780843627451 0.139217071509804 -0.348980051411765 -0.072451747827451 -0.682184175686275 -0.198074437978431 -0.33474460745098 -0.198074437978431 -0.33474460745098 -0.458695232352941 -0.471265710980392 -0.239099165627451 -0.418144852156863 -0.661969771960784 -0.67642807254902 -0.317461021372549 -0.124912269443137 -0.581764526862745 -0.631919608823529 -0.408150266666667 -0.393062890647059 -0.378618761568627 -0.415307106666667 -0.45478324745098 -0.497441363137255 -0.533982945882353 -0.444994481882353 -0.673327281960784 -0.704090967843137
"WALKING_UPSTAIRS" 8 -0.11512211995122 0.121187278790244 -0.192306960631707 -0.876168930487805 -0.0674583919268293 -0.447518179097561 -0.0724546025804878 0.337526477436585 -0.0534090382439024 -0.430366658780488 0.121026629195122 -0.227200254219512 0.121026629195122 -0.227200254219512 -0.141494613465854 -0.228296364146341 0.166447991 -0.109327923829268 -0.400664014146341 -0.493975031707317 -0.0729496941121951 0.133766193578049 -0.386655803658537 -0.508248316829268 0.16597418695122 0.263202878429268 -0.13026451905122 -0.409282851707317 -0.131850567460976 -0.379266499780488 -0.229610952609756 -0.183325647134146 -0.46327057804878 -0.575733290731707
"WALKING_UPSTAIRS" 9 -0.125219003959184 -0.253434083542857 -0.266009866857143 -0.89407107877551 0.00766046602367347 -0.647296002040816 0.14569462592449 -0.138176481058776 -0.0236327911183673 -0.65711420122449 -0.260727581428571 -0.400222037142857 -0.260727581428571 -0.400222037142857 -0.440667540204082 -0.445485397959184 -0.0833234490061224 -0.425839761428571 -0.672840561836735 -0.748651255510204 -0.384710423408163 -0.244081808302041 -0.615125710612245 -0.677831082857143 -0.327698671183673 -0.165554554220408 -0.372890348979592 -0.509929461428571 -0.419533108571429 -0.484935752040816 -0.531482693877551 -0.456841325204082 -0.734159449387755 -0.787781590816326
"WALKING_UPSTAIRS" 10 -0.118180420834043 -0.0738744931340426 0.0227527702016383 -0.864745838297872 -0.0513375831851064 -0.607520480212766 0.0879664182957447 -0.320509332297872 -0.036502173787234 -0.482244799361702 -0.0266623294757447 -0.211537480214383 -0.0266623294757447 -0.211537480214383 -0.262038042446809 -0.226010197889362 0.0438573846851064 -0.113062673542979 -0.523462968510638 -0.618272355319149 -0.301206408085106 -0.0342347233914894 -0.553230667234043 -0.662894135319149 -0.262763367170213 -0.403822082765957 -0.166866721574468 -0.361437534680851 -0.153553147382979 -0.334365043829787 -0.265371689148936 -0.166969377765957 -0.600582998297872 -0.67129056212766
"WALKING_UPSTAIRS" 11 -0.106797216481481 -0.203369399185185 0.146633747092593 -0.906933171111111 -0.0151463896833333 -0.785359167222222 0.0638054379968518 -0.694658851666667 -0.046076149625 -0.777173388518518 -0.132594623759259 -0.289592148148148 -0.132594623759259 -0.289592148148148 -0.509587701296296 -0.490485807222222 -0.255048336944444 -0.377909862407407 -0.757314813888889 -0.80112703962963 -0.551742083518519 -0.113701770190741 -0.765387905555556 -0.803845087037037 -0.674671878518519 -0.729928728518519 -0.336061027407407 -0.376027878888889 -0.475928501666667 -0.513703461481481 -0.55009966 -0.381223382777778 -0.795986113703704 -0.822428718888889
"WALKING_UPSTAIRS" 12 -0.107339730115385 -0.436697425576923 -0.0702503820961538 -0.938071183269231 0.00906662793461539 -0.719336352692308 0.0898022757730769 -0.349614606153846 -0.0653167291865385 -0.606412096538462 -0.229183927115385 -0.285844036153846 -0.229183927115385 -0.285844036153846 -0.432469300961538 -0.329827968269231 -0.316561585961538 -0.525686949063462 -0.674972132307692 -0.713406712307692 -0.560841212692308 -0.418599992115385 -0.687929868653846 -0.750114855961538 -0.406080936346154 -0.396095719423077 -0.290005418653846 -0.395285130961538 -0.3208844625 -0.346565141730769 -0.594032515192308 -0.564435086711538 -0.714332592115385 -0.733130764423077
"WALKING_UPSTAIRS" 13 -0.125767265890909 -0.217210568085455 -0.207507170584727 -0.910271096181818 -0.0254126299290909 -0.660921263636364 0.116679563256364 -0.211805111745455 -0.0661653916327273 -0.550880346909091 -0.10115350174 -0.326339622181818 -0.10115350174 -0.326339622181818 -0.456190454 -0.451225931090909 -0.237182958116364 -0.415658606181818 -0.631964902181818 -0.669216383090909 -0.404785239945455 -0.184842227972182 -0.631496434363636 -0.689235778909091 -0.255338945927273 -0.272525011818182 -0.367522800909091 -0.409065516363636 -0.425100006545455 -0.491090809090909 -0.485477308909091 -0.470770800363636 -0.656088544363636 -0.712261499636364
"WALKING_UPSTAIRS" 14 -0.112279688983333 0.609017879074074 -0.49508872037037 -0.875450819074074 0.00344199486481481 -0.327868814314815 -0.0441381886666667 0.564875818162963 -0.0137237620296296 -0.359816626703704 0.140108204051852 -0.0197686685018519 0.140108204051852 -0.0197686685018519 -0.28366383592037 -0.337086266574074 0.365779419444444 0.299975979851852 -0.399921949557407 -0.485819293703704 0.191693742633333 0.687124163703704 -0.264008468333333 -0.391077873148148 0.196703218737037 0.522454216314815 -0.0759851813333333 -0.143253889222222 -0.288744334092593 -0.409847649281481 0.0488588668185185 0.236659662496296 -0.457250612407407 -0.564964076388889
"WALKING_UPSTAIRS" 15 -0.116952464895833 -0.379717488104167 0.0811803405 -0.92161847875 -0.00525879898958333 -0.748809454166667 0.0911681484547917 -0.477365945208333 -0.0767242496041667 -0.657907649166667 -0.000971394711666667 -0.136552217494583 -0.000971394711666667 -0.136552217494583 -0.316050382083333 -0.313363553125 -0.201217274 -0.288429008639583 -0.663637117708333 -0.748954848541667 -0.5395910825 -0.349600353270833 -0.714554172708333 -0.783004506458333 -0.485701745833333 -0.523744300833333 -0.165242147958333 -0.255659340833333 -0.261956679958333 -0.391313399375 -0.45369356625 -0.308585869854167 -0.731422357916667 -0.793104483333333
"WALKING_UPSTAIRS" 16 -0.124074517745098 -0.129283825721569 -0.379059698039216 -0.907649558823529 0.0380533591627451 -0.593411129607843 -0.00779288021764706 -0.365025170078431 -0.035416300054902 -0.717101021960784 -0.233990331568627 -0.334795080196078 -0.233990331568627 -0.334795080196078 -0.48321905 -0.493067129607843 -0.308260568039216 -0.518189646470588 -0.737705162156863 -0.797293228431373 -0.335853041176471 -0.094561233145098 -0.565220840588235 -0.620123586470588 -0.492427493529412 -0.387309489901961 -0.370649738235294 -0.418924256078431 -0.475597717843137 -0.51993124 -0.630546675490196 -0.532486721568627 -0.787833632352941 -0.825314327058824
